"gencodeID","Symbol","logFC","t","P.Value","adj.P.Val","B","ensemblID","Length","gene_type","EntrezID","AveExpr"
"ENSMUSG00000047976.4","Kcna1",-0.6001309117149,-6.51947173162893,6.02110570455866e-05,0.00107796273696154,1.71483879017801,"ENSMUSG00000047976",4780,"protein_coding",16485,8.08845128307747
"ENSMUSG00000018909.15","Arrb1",0.538256972655393,6.5166336015094,6.04319597000876e-05,0.00108104435415072,1.6368973793961,"ENSMUSG00000018909",11175,"protein_coding",109689,8.4510309133967
"ENSMUSG00000109239.1","Gm45176",2.46520151386459,6.51415979492886,6.06252177156317e-05,0.00108362687536231,1.89298854703474,"ENSMUSG00000109239",4096,"TEC",NA,1.59183155085883
"ENSMUSG00000030934.9","Oat",-0.917901861062608,-6.51350158422881,6.06767503060598e-05,0.00108367404817366,2.02840048040863,"ENSMUSG00000030934",2360,"protein_coding",18242,5.6967032384016
"ENSMUSG00000042408.13","Zmym6",1.51882943391794,6.5119871340763,6.07954987805341e-05,0.00108492064007388,2.13945842417251,"ENSMUSG00000042408",7692,"protein_coding",100177,4.72216621332559
"ENSMUSG00000034116.17","Vav1",3.02540466190473,6.50791836361148,6.11157735458704e-05,0.0010897586523497,1.75774897679574,"ENSMUSG00000034116",3688,"protein_coding",22324,1.18245441924098
"ENSMUSG00000037703.14","Lzts3",0.808503231614739,6.50539523528106,6.13152949940905e-05,0.00109243745839954,1.86858092702771,"ENSMUSG00000037703",4252,"protein_coding",241638,6.69436832815648
"ENSMUSG00000028488.15","Sh3gl2",-0.659832725516027,-6.50340182711569,6.1473423794846e-05,0.00109437507228029,1.74097231835623,"ENSMUSG00000028488",6551,"protein_coding",20404,7.75835754139678
"ENSMUSG00000026643.16","Nmt2",-0.732870873767665,-6.50010405751159,6.17359872686582e-05,0.00109732693706273,1.83996926888753,"ENSMUSG00000026643",6556,"protein_coding",18108,7.01529066342646
"ENSMUSG00000023460.12","Rab12",0.651152707380434,6.49942358943057,6.17903152857586e-05,0.00109732693706273,1.91091636642079,"ENSMUSG00000023460",3021,"protein_coding",19328,6.35408040131511
"ENSMUSG00000005501.14","Usp40",1.30242885408014,6.49884296039455,6.18367129454311e-05,0.00109732693706273,2.19049677125487,"ENSMUSG00000005501",11871,"protein_coding",227334,3.77458127135761
"ENSMUSG00000025742.5","Prps2",-1.05286672241411,-6.4981786920146,6.18898401869948e-05,0.00109732693706273,2.09041446152555,"ENSMUSG00000025742",3873,"protein_coding",110639,4.9828339789905
"ENSMUSG00000040520.7","Manea",-1.52723058638945,-6.49727015794005,6.1962583059158e-05,0.00109732693706273,1.97191421885962,"ENSMUSG00000040520",4867,"protein_coding",242362,6.05221839786635
"ENSMUSG00000033953.10","Ppp3r1",-0.782291297661389,-6.49716476496019,6.19710274329298e-05,0.00109732693706273,1.64221559436009,"ENSMUSG00000033953",3228,"protein_coding",19058,8.44331491257593
"ENSMUSG00000026090.16","2010300C02Rik",1.46220528951934,6.4969803975247,6.19858024364978e-05,0.00109732693706273,1.95763884913421,"ENSMUSG00000026090",5075,"protein_coding",72097,6.01462061725294
"ENSMUSG00000047193.15","Dync2h1",0.614474238279406,6.49461663324717,6.21755683821704e-05,0.00109980789914,1.84792062282266,"ENSMUSG00000047193",16161,"protein_coding",110350,6.78431253985994
"ENSMUSG00000027479.14","Mapre1",-0.708852008920728,-6.49057048619597,6.25018517023817e-05,0.00110469779994544,1.86212609696068,"ENSMUSG00000027479",7811,"protein_coding",13589,6.76105721949917
"ENSMUSG00000040888.9","Gfer",1.43191125299403,6.48816755549497,6.26964975691455e-05,0.00110725511722912,2.13399657608821,"ENSMUSG00000040888",1775,"protein_coding",11692,4.46530847321064
"ENSMUSG00000017747.13","Ghdc",1.79285409126727,6.48477263385216,6.29726116260274e-05,0.00111124599050897,2.10901161848817,"ENSMUSG00000017747",2692,"protein_coding",80860,2.54072994500971
"ENSMUSG00000020232.17","Hmg20b",-1.76152800721039,-6.48364259321953,6.30648097660465e-05,0.00111198762422805,2.10514046582966,"ENSMUSG00000020232",3149,"protein_coding",15353,2.45457758850839
"ENSMUSG00000018565.17","Elp5",-1.66026482397299,-6.47966926478578,6.33901428781685e-05,0.0011168355538567,2.11386480304486,"ENSMUSG00000018565",2294,"protein_coding",54351,4.52567858747386
"ENSMUSG00000069972.6","Rps13-ps2",-6.48019327774008,-6.47540391549517,6.3741398849897e-05,0.00112213213988016,0.161249442063279,"ENSMUSG00000069972",453,"processed_pseudogene",NA,-0.173986550162457
"ENSMUSG00000048960.13","Prex2",1.00619942855178,6.47197092387472,6.40256315632279e-05,0.00112624134759316,1.87465060357686,"ENSMUSG00000048960",16609,"protein_coding",109294,6.39034043927293
"ENSMUSG00000102976.5","Zc3h11a",1.87439734319683,6.47072389805832,6.4129216055225e-05,0.00112716886966535,2.14314120753442,"ENSMUSG00000102976",6031,"protein_coding",70579,3.04585156494897
"ENSMUSG00000074024.5","4632427E13Rik",2.05112992677344,6.46948148900475,6.4232596524154e-05,0.0011280613238106,2.1572449670613,"ENSMUSG00000074024",7303,"bidirectional_promoter_lncRNA",NA,3.62553090840082
"ENSMUSG00000037260.8","Hgsnat",-1.00997785284681,-6.46889112256865,6.42817836118384e-05,0.0011280613238106,1.97774020325878,"ENSMUSG00000037260",3305,"protein_coding",52120,5.6299467017962
"ENSMUSG00000024843.15","Chka",1.19853560101468,6.4679358994711,6.43614550889272e-05,0.00112856589445489,1.98786959668938,"ENSMUSG00000024843",12024,"protein_coding",12660,5.51904888156917
"ENSMUSG00000030994.15","D7Ertd443e",3.56568305963473,6.46298427037156,6.47761590313858e-05,0.00113493975396967,1.91133788672458,"ENSMUSG00000030994",5969,"protein_coding",71007,1.92335874830452
"ENSMUSG00000024712.9","Rfk",-1.14262329784382,-6.46136147621095,6.4912694911182e-05,0.00113611108819599,2.01660621148696,"ENSMUSG00000024712",2603,"protein_coding",54391,5.22629504218698
"ENSMUSG00000026648.18","Dclre1c",1.49481730049689,6.4609717519833,6.49455309846744e-05,0.00113611108819599,2.14517475164932,"ENSMUSG00000026648",9316,"protein_coding",227525,3.36542567674614
"ENSMUSG00000040724.5","Kcna2",0.556190289305119,6.45852981641836,6.51516829073456e-05,0.00113881853309023,1.29115712712316,"ENSMUSG00000040724",11906,"protein_coding",16490,10.196013103949
"ENSMUSG00000019823.17","Mical1",2.29268494976497,6.45372143500707,6.55596762642399e-05,0.0011450316893515,1.92972356869109,"ENSMUSG00000019823",6047,"protein_coding",171580,1.86966232494958
"ENSMUSG00000020385.16","Clk4",1.01384044636015,6.45312517663031,6.56104604528248e-05,0.0011450316893515,2.05847194036986,"ENSMUSG00000020385",5797,"protein_coding",12750,4.76599019786535
"ENSMUSG00000000355.13","Mcts1",-1.14779233586568,-6.45238809803675,6.56732970500232e-05,0.00114522655847106,2.0780243067707,"ENSMUSG00000000355",1571,"protein_coding",68995,4.50501051059898
"ENSMUSG00000041560.12","Nop53",-0.993196784401697,-6.45057843837389,6.58278471114606e-05,0.00114701918504592,2.02754528327974,"ENSMUSG00000041560",3847,"protein_coding",68077,4.9906991281696
"ENSMUSG00000007653.12","Gabrb2",-0.498226652275115,-6.44666768833029,6.6163175342678e-05,0.00115195649512578,1.50905567725128,"ENSMUSG00000007653",6360,"protein_coding",14401,8.81234433192892
"ENSMUSG00000108655.1","Gm44949",4.47110051872269,6.44546839809226,6.62663768841777e-05,0.00115261148755433,1.09830106026908,"ENSMUSG00000108655",1450,"antisense",NA,-0.799880767345755
"ENSMUSG00000031309.15","Rps6ka3",-0.696789216391755,-6.44502237109385,6.6304802681455e-05,0.00115261148755433,1.87131919866075,"ENSMUSG00000031309",8322,"protein_coding",110651,6.20617048398276
"ENSMUSG00000027210.20","Meis2",1.95708143396542,6.4391424506331,6.68136141338601e-05,0.00116054619409316,2.03136309378003,"ENSMUSG00000027210",12043,"protein_coding",17536,4.95448653594292
"ENSMUSG00000030110.13","Ret",-1.32689990083154,-6.4345574756273,6.7213285751033e-05,0.00116657420938598,2.04735224898138,"ENSMUSG00000030110",6763,"protein_coding",19713,4.58024013932356
"ENSMUSG00000025268.15","Maged2",-0.903510995475351,-6.43198229557455,6.74388919559692e-05,0.00116957402293592,1.94211872500111,"ENSMUSG00000025268",3239,"protein_coding",80884,5.50730728035235
"ENSMUSG00000074480.4","Mex3a",2.30236869278448,6.4303141740246,6.758546761879e-05,0.00117100080315862,1.86516763754128,"ENSMUSG00000074480",5778,"protein_coding",72640,1.70805515631933
"ENSMUSG00000075700.9","Selenot",-0.662805076695208,-6.42984416552702,6.76268285527446e-05,0.00117100080315862,1.70288448514464,"ENSMUSG00000075700",3436,"protein_coding",69227,7.32705006353756
"ENSMUSG00000063406.11","Tmed5",-1.04427199883514,-6.42834615477442,6.77588360155709e-05,0.00117237068028815,1.96649002348545,"ENSMUSG00000063406",7688,"protein_coding",73130,5.26217532268636
"ENSMUSG00000032020.15","Ubash3b",-0.806878787760833,-6.42587184445694,6.79774846527032e-05,0.0011752363259302,1.62506780990253,"ENSMUSG00000032020",7326,"protein_coding",72828,7.86945460311567
"ENSMUSG00000094634.7","Gm3468",3.58213376478345,6.42227533777619,6.82966544025414e-05,0.00117983402040369,0.921949923627744,"ENSMUSG00000094634",2178,"protein_coding",NA,-1.16573687364445
"ENSMUSG00000031770.16","Herpud1",-0.926725808626558,-6.41723862566395,6.87463486686631e-05,0.00118633962364368,1.90868320433428,"ENSMUSG00000031770",2333,"protein_coding",64209,5.62904728522584
"ENSMUSG00000020635.7","Fkbp1b",-1.51785818621746,-6.41676991176964,6.87883588063407e-05,0.00118633962364368,2.09093015796682,"ENSMUSG00000020635",979,"protein_coding",14226,3.49406094888223
"ENSMUSG00000024990.12","Rbp4",-1.02886353891653,-6.41626305621862,6.88338186250575e-05,0.00118633962364368,1.86238332981293,"ENSMUSG00000024990",1297,"protein_coding",19662,5.97906331153467
"ENSMUSG00000037266.18","Rsrp1",1.63505907355328,6.4154577373366,6.8906114109696e-05,0.00118636147972849,1.80382624008264,"ENSMUSG00000037266",3349,"protein_coding",27981,6.38503764471096
"ENSMUSG00000034875.5","Nudt19",-1.615965948832,-6.41441792916185,6.8999581203113e-05,0.00118636147972849,2.03450085582298,"ENSMUSG00000034875",2680,"protein_coding",110959,4.48112927743266
"ENSMUSG00000048038.6","Ccdc187",4.78139385397887,6.41393053859137,6.90434391167651e-05,0.00118636147972849,1.35305062798116,"ENSMUSG00000048038",3265,"protein_coding",329366,0.130921892787084
"ENSMUSG00000104362.1","Gm37928",2.39260572762339,6.41386662314127,6.90491927833312e-05,0.00118636147972849,1.82992927999272,"ENSMUSG00000104362",4131,"TEC",NA,1.67499401344326
"ENSMUSG00000044629.5","Cnrip1",-0.883557271991282,-6.41318939447714,6.91101885994633e-05,0.00118648971349226,2.00061253583049,"ENSMUSG00000044629",4003,"protein_coding",380686,4.77209009565956
"ENSMUSG00000022790.14","Igsf11",0.927225387810962,6.410509092655,6.93521644122067e-05,0.001188972205376,1.93756304853136,"ENSMUSG00000022790",4493,"protein_coding",207683,5.27607726386987
"ENSMUSG00000021340.12","Gpld1",1.18350398407274,6.41022274066068,6.93780699425599e-05,0.001188972205376,2.01458773053544,"ENSMUSG00000021340",3584,"protein_coding",14756,4.65388849912565
"ENSMUSG00000027981.14","Rnpc3",2.07941621120857,6.40980676547716,6.94157207072975e-05,0.001188972205376,2.08125294470133,"ENSMUSG00000027981",6627,"protein_coding",67225,3.71357558769981
"ENSMUSG00000027495.4","Fam210b",-0.981519687048104,-6.40249029311026,7.00815575275992e-05,0.00119944991586232,1.91643454149922,"ENSMUSG00000027495",3617,"protein_coding",67017,5.40525845150414
"ENSMUSG00000023075.9","Akirin1",-1.06796287778226,-6.39702355312212,7.05835452862327e-05,0.00120710933466363,1.98598457185029,"ENSMUSG00000023075",3450,"protein_coding",68050,4.70750960155123
"ENSMUSG00000020988.8","L2hgdh",-1.36487868206142,-6.39558784567813,7.07160209708758e-05,0.0012084424740158,2.05933542802951,"ENSMUSG00000020988",3338,"protein_coding",217666,3.69123623456695
"ENSMUSG00000042228.14","Lyn",1.95699720835356,6.39482590180454,7.07864357780612e-05,0.00120871383866329,1.90993974465147,"ENSMUSG00000042228",4073,"protein_coding",17096,2.05748762732687
"ENSMUSG00000047907.11","Tshz2",1.91192437840872,6.39404935966769,7.08582773316267e-05,0.00120900912915949,1.90623191354456,"ENSMUSG00000047907",7781,"protein_coding",228911,2.03840220457653
"ENSMUSG00000057716.6","Tmem178b",0.510079261464556,6.39217618025362,7.10318971001704e-05,0.00121103920563706,1.47752612767216,"ENSMUSG00000057716",9729,"protein_coding",434008,8.38995776835721
"ENSMUSG00000027770.5","Dhx36",-0.779424928836062,-6.39059339701415,7.11789577584044e-05,0.00121261369696947,1.67406197779715,"ENSMUSG00000027770",10217,"protein_coding",72162,7.13760319670595
"ENSMUSG00000092051.1","Gm17229",3.86999545892825,6.38455264879519,7.17432389870391e-05,0.00122128813280241,0.749302624510179,"ENSMUSG00000092051",1758,"processed_pseudogene",NA,-1.2494976476806
"ENSMUSG00000025410.9","Dctn2",-0.611800625624861,-6.38219037602184,7.19652125684181e-05,0.00122412660887676,1.6957652562215,"ENSMUSG00000025410",1918,"protein_coding",69654,6.88574002236666
"ENSMUSG00000033020.6","Polr2f",-2.91588978036236,-6.37972222031564,7.21979253414644e-05,0.00122714326477624,1.83096247210931,"ENSMUSG00000033020",543,"protein_coding",69833,2.02877797254843
"ENSMUSG00000028347.14","Tmeff1",-0.698443497807471,-6.37533627738318,7.26134594239746e-05,0.00123291757837201,1.80863682472768,"ENSMUSG00000028347",2549,"protein_coding",230157,5.95218933072506
"ENSMUSG00000030795.18","Fus",-0.968833718641453,-6.37496338915735,7.26489062152071e-05,0.00123291757837201,1.71088385967308,"ENSMUSG00000030795",11695,"protein_coding",233908,6.75336617496792
"ENSMUSG00000003992.14","Ssbp2",-0.932779371664888,-6.37247268139943,7.28861512569167e-05,0.00123533304382799,1.83036449942675,"ENSMUSG00000003992",7961,"protein_coding",66970,5.7679623259262
"ENSMUSG00000079508.8","Apoo",-1.58249365556573,-6.37229918629952,7.2902708054819e-05,0.00123533304382799,2.00139455230133,"ENSMUSG00000079508",1255,"protein_coding",68316,4.18048257505323
"ENSMUSG00000019944.14","Rhobtb1",1.90055647523391,6.37042035199998,7.30822664191831e-05,0.00123742960497691,1.80953638570212,"ENSMUSG00000019944",6075,"protein_coding",69288,1.74911875882882
"ENSMUSG00000022237.16","Ankrd33b",0.919912652092289,6.36968907274612,7.31522826822084e-05,0.00123766961325837,1.80473920632423,"ENSMUSG00000022237",8706,"protein_coding",67434,5.87787098724003
"ENSMUSG00000027663.12","Zmat3",-0.526888087530344,-6.3679895845545,7.33152789864593e-05,0.00123922964784445,1.55854325624513,"ENSMUSG00000027663",11435,"protein_coding",22401,7.74629318872522
"ENSMUSG00000030424.15","Zfp939",2.16786103309591,6.36756239317175,7.33563119460349e-05,0.00123922964784445,2.00265008791234,"ENSMUSG00000030424",2480,"transcribed_unprocessed_pseudogene",233147,2.80167270010092
"ENSMUSG00000097929.7","Tunar",1.21795675502554,6.36658443530346,7.34503406837678e-05,0.00123987307761998,2.02848794518711,"ENSMUSG00000097929",3398,"protein_coding",NA,3.48565218937482
"ENSMUSG00000002107.18","Celf2",-0.442559056530694,-6.36515675053032,7.35878427384707e-05,0.00124086413475038,1.42896475536474,"ENSMUSG00000002107",25884,"protein_coding",14007,8.59910861683487
"ENSMUSG00000041881.12","Ndufa7",-2.13161503263539,-6.36481267732904,7.36210222521541e-05,0.00124086413475038,2.01993650933161,"ENSMUSG00000041881",1701,"protein_coding",66416,3.74106872211166
"ENSMUSG00000057329.7","Bcl2",0.907557244131759,6.35905972603263,7.41781796912111e-05,0.00124930484397872,1.89192623173565,"ENSMUSG00000057329",9157,"protein_coding",12043,5.12076123423271
"ENSMUSG00000020599.13","Rgs9",1.1735289259068,6.35779345565787,7.43014227014316e-05,0.00125043032099812,1.96048026509774,"ENSMUSG00000020599",6390,"protein_coding",19739,4.44931999709167
"ENSMUSG00000020102.15","Slc16a7",-0.943189364711044,-6.35677623267338,7.44005861283734e-05,0.00125114915853511,1.67058634013307,"ENSMUSG00000020102",11839,"protein_coding",20503,6.86814278241524
"ENSMUSG00000020163.12","Uqcr11",-2.51334624703733,-6.35359671589808,7.47114588892953e-05,0.00125542439334522,1.94343426168963,"ENSMUSG00000020163",641,"protein_coding",66594,4.63830521004416
"ENSMUSG00000046727.12","Cystm1",-2.68334773099475,-6.34980791019754,7.50837302520365e-05,0.00126072408886829,1.98436212710688,"ENSMUSG00000046727",2840,"protein_coding",66060,2.8947881867714
"ENSMUSG00000008475.13","Arpc5",-1.21395439773549,-6.34767102746909,7.52945708318364e-05,0.00126330724293476,1.95605609270201,"ENSMUSG00000008475",2276,"protein_coding",67771,4.35293248545591
"ENSMUSG00000022180.6","Slc7a8",-0.95528912434292,-6.34626451001871,7.54336957920056e-05,0.00126468414034343,1.70015658262905,"ENSMUSG00000022180",4033,"protein_coding",50934,6.4961802413178
"ENSMUSG00000056763.16","Cspp1",1.47300406530232,6.34559901370687,7.54996193970005e-05,0.00126480307297275,1.95096392542046,"ENSMUSG00000056763",17553,"protein_coding",211660,4.4529651835899
"ENSMUSG00000036438.12","Calm2",-0.898618840717124,-6.34504122835598,7.55549209806861e-05,0.00126480307297275,1.35780636782535,"ENSMUSG00000036438",1467,"protein_coding",12314,8.96630371607163
"ENSMUSG00000105867.1","Gm42517",-1.46957209012789,-6.33989660851864,7.60670435787425e-05,0.00127241505953151,1.99059543908738,"ENSMUSG00000105867",475,"lincRNA",NA,3.61220624035589
"ENSMUSG00000025195.9","Dnmbp",1.66874384160406,6.33473919672166,7.6584190259645e-05,0.001280099542168,1.9887742393742,"ENSMUSG00000025195",8264,"protein_coding",71972,3.36886109250716
"ENSMUSG00000026930.15","Gpsm1",0.878072038975576,6.32868048499431,7.71965492797328e-05,0.00128936271155689,1.85245156797151,"ENSMUSG00000026930",5383,"protein_coding",67839,5.09859431768654
"ENSMUSG00000027624.17","Epb41l1",0.523167595434508,6.32744312425376,7.73222569484831e-05,0.00129048983660104,1.22837260967213,"ENSMUSG00000027624",11528,"protein_coding",13821,9.38768132057031
"ENSMUSG00000022307.15","Oxr1",-0.788580190343431,-6.32577980828936,7.74915859668632e-05,0.00129219803673575,1.21427837866689,"ENSMUSG00000022307",5165,"protein_coding",170719,9.6783150545337
"ENSMUSG00000021313.15","Ryr2",0.759357860301526,6.32462742052285,7.76091353558433e-05,0.00129219803673575,1.29636621840667,"ENSMUSG00000021313",16849,"protein_coding",20191,8.87038038623438
"ENSMUSG00000027782.10","Kpna4",-0.736193532150962,-6.32443057380787,7.76292338938206e-05,0.00129219803673575,1.68586869040093,"ENSMUSG00000027782",8940,"protein_coding",16649,6.36438827469659
"ENSMUSG00000024902.4","Mrpl11",-1.59821031081835,-6.32415075433743,7.76578137940811e-05,0.00129219803673575,1.96996280997976,"ENSMUSG00000024902",2882,"protein_coding",66419,3.6959403404775
"ENSMUSG00000026111.15","Unc50",-1.64266904440958,-6.32163792136012,7.79149746740258e-05,0.00129550450013136,1.94791662151942,"ENSMUSG00000026111",1579,"protein_coding",67387,4.04636892189494
"ENSMUSG00000071640.3","Stxbp3-ps",-2.64554815602299,-6.31969356405238,7.81145869799494e-05,0.00129784985444048,1.93429389586348,"ENSMUSG00000071640",758,"processed_pseudogene",NA,2.81633066733823
"ENSMUSG00000101365.1","Gm19325",3.65060518403887,6.31669111446074,7.84239070131491e-05,0.00130201308991718,0.674437332537385,"ENSMUSG00000101365",3382,"lincRNA",NA,-1.55277395780731
"ENSMUSG00000021047.6","Nova1",-0.716012203110851,-6.31528416498337,7.85693077179425e-05,0.00130345070079377,1.63652594813422,"ENSMUSG00000021047",7000,"protein_coding",664883,6.63780412867373
"ENSMUSG00000079037.9","Prnp",-0.493525606250791,-6.31448193358026,7.86523438437238e-05,0.00130385231784016,1.51310278746929,"ENSMUSG00000079037",2343,"protein_coding",19122,7.53149945901954
"ENSMUSG00000040596.15","Pogk",0.87358255336493,6.31381669683416,7.87212717394621e-05,0.00130401963141513,1.69021041796107,"ENSMUSG00000040596",9586,"protein_coding",71592,6.15892331464615
"ENSMUSG00000015568.16","Lpl",-1.45419143763264,-6.31081943007632,7.90326377486732e-05,0.00130819968861956,1.81283504358473,"ENSMUSG00000015568",10478,"protein_coding",16956,5.24926126410983
"ENSMUSG00000041670.15","Rims1",0.52639894573118,6.30969833373522,7.91494411762632e-05,0.00130884130369686,1.26289066999619,"ENSMUSG00000041670",7080,"protein_coding",116837,9.02204477978777
"ENSMUSG00000030774.13","Pak1",-0.877854107207147,-6.30931420542125,7.91895049746203e-05,0.00130884130369686,1.39791672038838,"ENSMUSG00000030774",3943,"protein_coding",18479,8.30028155117277
"ENSMUSG00000035885.4","Cox8a",-1.48698267443121,-6.30859835500562,7.92642249304118e-05,0.00130910006062418,1.71107695175047,"ENSMUSG00000035885",545,"protein_coding",12868,6.08838765515578
"ENSMUSG00000076432.12","Ywhaq",-0.715598455650343,-6.30788324714415,7.93389431076812e-05,0.00130935840285826,1.44906093087775,"ENSMUSG00000076432",3061,"protein_coding",22630,7.94177697115705
"ENSMUSG00000068923.14","Syt11",0.517743740798261,6.30504704998295,7.9636030692596e-05,0.00131328347043951,1.12875226469827,"ENSMUSG00000068923",5205,"protein_coding",229521,9.8078758263193
"ENSMUSG00000024083.15","Pja2",-0.914564203054631,-6.29997406642236,8.01704071207798e-05,0.00132111293934942,1.14246813222941,"ENSMUSG00000024083",4740,"protein_coding",224938,9.93601867478049
"ENSMUSG00000026571.12","Dcaf6",0.683890061820771,6.29782662663095,8.0397774321266e-05,0.00132317722914989,1.66769313080638,"ENSMUSG00000026571",6424,"protein_coding",74106,6.14948376164085
"ENSMUSG00000060019.5","Gm10073",-4.29971989903126,-6.29725639151402,8.04582663034255e-05,0.00132317722914989,0.877006862250359,"ENSMUSG00000060019",496,"protein_coding",NA,0.690050239698341
"ENSMUSG00000053093.15","Myh7",3.33780797433077,6.29710085383935,8.0474774629762e-05,0.00132317722914989,1.36795898778996,"ENSMUSG00000053093",8586,"protein_coding",140781,0.579850052067887
"ENSMUSG00000084911.1","Gm16185",1.78153475660358,6.29472550502646,8.07273406029712e-05,0.00132634601714177,1.92316894781796,"ENSMUSG00000084911",3207,"antisense",NA,2.94838166207641
"ENSMUSG00000032523.10","Hhatl",-1.33976017149424,-6.28873525011455,8.13680662197664e-05,0.00133588282940363,1.92455137535964,"ENSMUSG00000032523",1911,"protein_coding",74770,3.62457083237333
"ENSMUSG00000087331.8","1810021B22Rik",3.4592664604193,6.28714898519687,8.15386497330396e-05,0.00133769254824803,1.38905435582881,"ENSMUSG00000087331",896,"processed_transcript",NA,0.688038316559575
"ENSMUSG00000018882.12","Mrpl45",-1.14243436920535,-6.28151273703787,8.21478780192486e-05,0.00134669050918537,1.85294452245362,"ENSMUSG00000018882",2596,"protein_coding",67036,4.51598500679263
"ENSMUSG00000037224.15","Zfyve28",1.35402693008912,6.2783966884776,8.24867952090677e-05,0.00135124710200575,1.83943353314828,"ENSMUSG00000037224",5756,"protein_coding",231125,4.63676616476281
"ENSMUSG00000035133.8","Arhgap5",-0.61409962191533,-6.27718427377663,8.26190696978594e-05,0.00135241437280898,1.33327058523685,"ENSMUSG00000035133",5197,"protein_coding",11855,8.433489372971
"ENSMUSG00000029777.10","Gars",-0.836621786765439,-6.27588768665144,8.27607798801762e-05,0.00135373426218762,1.40342905011567,"ENSMUSG00000029777",3119,"protein_coding",353172,7.92948266597707
"ENSMUSG00000031558.15","Slit2",-0.663041516927418,-6.27123051559384,8.32719440609154e-05,0.00136109097947355,1.44621680937142,"ENSMUSG00000031558",25433,"protein_coding",20563,7.58481436427946
"ENSMUSG00000038175.9","Mylip",1.30851151212661,6.27041888375983,8.33613744869594e-05,0.00136154863974132,1.89033040682554,"ENSMUSG00000038175",3062,"protein_coding",218203,2.8558047329127
"ENSMUSG00000106944.1","Gm43843",2.08707306566127,6.26639088469081,8.38067343606023e-05,0.0013678147719944,1.87720862748293,"ENSMUSG00000106944",1587,"TEC",NA,2.85929502382888
"ENSMUSG00000019802.13","Sec63",-0.627568661213586,-6.26288448619284,8.41965064862276e-05,0.0013731650991617,1.58384203619792,"ENSMUSG00000019802",8787,"protein_coding",140740,6.49201406821064
"ENSMUSG00000036863.12","Syde2",2.94034070401115,6.26105878132861,8.44002236905039e-05,0.00137461538473677,1.60593632735449,"ENSMUSG00000036863",5751,"protein_coding",214804,1.46643939299814
"ENSMUSG00000082262.1","Gm14730",-6.38576202970607,-6.26093902340525,8.44136051240929e-05,0.00137461538473677,-0.909038098975702,"ENSMUSG00000082262",1045,"processed_pseudogene",NA,-2.47610756545798
"ENSMUSG00000020393.16","Kremen1",2.07117409183602,6.26025445151043,8.44901411873196e-05,0.00137461538473677,1.83884692827495,"ENSMUSG00000020393",7722,"protein_coding",84035,2.51896169452349
"ENSMUSG00000028753.12","Vwa5b1",2.97876860847019,6.25986681622667,8.45335124253842e-05,0.00137461538473677,1.47134690546948,"ENSMUSG00000028753",7805,"protein_coding",75718,1.07118709727787
"ENSMUSG00000035673.9","Sbno2",1.49282252486439,6.25758390866401,8.47894256463149e-05,0.0013777660044171,1.88154156202003,"ENSMUSG00000035673",4227,"protein_coding",216161,2.97255646438931
"ENSMUSG00000097375.2","6720427I07Rik",2.04007699502628,6.25620398654555,8.49445183924019e-05,0.00137927494919355,1.6514019888768,"ENSMUSG00000097375",2300,"lincRNA",NA,1.6189295200682
"ENSMUSG00000020032.14","Nuak1",0.855663890124425,6.2554972629094,8.50240668573796e-05,0.0013795559427723,1.55460698193342,"ENSMUSG00000020032",5625,"protein_coding",77976,6.49645649164576
"ENSMUSG00000041231.15","Ublcp1",-0.963514251268247,-6.24839469253809,8.58279916273935e-05,0.001390592330262,1.67844136223597,"ENSMUSG00000041231",2542,"protein_coding",79560,5.63870432065263
"ENSMUSG00000001985.9","Grik3",0.615087953558452,6.24837934362336,8.582973776387e-05,0.001390592330262,1.32548207736206,"ENSMUSG00000001985",8973,"protein_coding",14807,8.03052808466384
"ENSMUSG00000020152.7","Actr2",-0.575929452482466,-6.24746643290197,8.5933661835368e-05,0.00139125908029152,1.30816867466658,"ENSMUSG00000020152",5204,"protein_coding",66713,8.29997369162638
"ENSMUSG00000020390.12","Ube2b",-0.69749543502704,-6.24520870893907,8.61912585254015e-05,0.00139441098828978,1.57667092654959,"ENSMUSG00000020390",2126,"protein_coding",22210,6.3822488350494
"ENSMUSG00000040097.15","Flywch1",0.679218834410225,6.24062982091764,8.6716243348626e-05,0.00140188097562286,1.33941561228584,"ENSMUSG00000040097",2977,"protein_coding",224613,7.85740072602567
"ENSMUSG00000029714.11","Gigyf1",0.909708036073869,6.23987602428388,8.68029977724051e-05,0.00140226067246909,1.76863651637538,"ENSMUSG00000029714",5505,"protein_coding",57330,4.79330566691839
"ENSMUSG00000026494.12","Kif26b",0.669630213966318,6.23749369590665,8.7077793956179e-05,0.00140567532792771,1.63199946272778,"ENSMUSG00000026494",14696,"protein_coding",269152,5.81567432666232
"ENSMUSG00000005615.14","Pcyt1a",-0.853353701443479,-6.23540983739543,8.73189293318871e-05,0.00140603173731093,1.63113837671168,"ENSMUSG00000005615",5751,"protein_coding",13026,5.86694441923641
"ENSMUSG00000027602.9","Map1lc3a",-2.01678432689243,-6.23465662680124,8.74062642827527e-05,0.00140603173731093,1.66382515315115,"ENSMUSG00000027602",1181,"protein_coding",66734,5.64831943035031
"ENSMUSG00000021918.9","Nek4",1.63054760399221,6.23420279081112,8.74589320171082e-05,0.00140603173731093,1.82584133233369,"ENSMUSG00000021918",2754,"protein_coding",23955,4.17177605887132
