"Direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"1","GO:0031346","positive regulation of cell projection organization","16/156","375/13584",6.4983325193603e-06,0.00292944829972762,0.00269920211804166,"Cnr1/Bdnf/Reln/Mapk6/Eif4g2/Ndnf/Serpine2/Rit2/Ache/Adcyap1/Nrg1/Rims1/Sema7a/Dscam/Stmn2/Ptn",16,"BP"
"-1","GO:0007215","glutamate receptor signaling pathway","8/261","68/13584",4.55288599906022e-05,0.0029959969389468,0.00257232849695187,"Rasgrf2/Cacng2/Grin2b/Atp1a3/Cacng8/App/Neto1/Mef2c",8,"BP"
"-1","GO:0006935","chemotaxis","20/261","381/13584",4.7835561115925e-05,0.00308081369144479,0.00264515118466336,"Ntrk3/Robo1/Spp1/Matn2/Plxna4/Fez1/Chl1/Slit1/L1cam/Dcc/Efnb3/Agtr1a/Creb3/Unc5d/Dpysl2/Tubb2b/App/Cxcr4/Ripor2/Mapk3",20,"BP"
"-1","GO:0042330","taxis","20/261","383/13584",5.14622691984483e-05,0.00324533935132715,0.00278641102304756,"Ntrk3/Robo1/Spp1/Matn2/Plxna4/Fez1/Chl1/Slit1/L1cam/Dcc/Efnb3/Agtr1a/Creb3/Unc5d/Dpysl2/Tubb2b/App/Cxcr4/Ripor2/Mapk3",20,"BP"
"-1","GO:0006873","cellular ion homeostasis","22/261","449/13584",5.62955479043981e-05,0.00342175397410745,0.00293787858817008,"Calb1/Tac1/Trpc6/Slc24a3/Ubash3b/Hap1/Slc9a6/Adcyap1r1/Grin2b/Akap5/Pvalb/Atp1a3/Agtr1a/Slc4a8/App/Selenon/Clstn1/Adra1d/Sv2a/Atp13a3/Mapk3/Htr2c",22,"BP"
"-1","GO:0007631","feeding behavior","9/261","90/13584",5.65205479700603e-05,0.00342175397410745,0.00293787858817008,"Ntrk2/Cartpt/Oprd1/Grin2b/Crhr2/Agtr1a/App/Ace/Htr2c",9,"BP"
"-1","GO:0051047","positive regulation of secretion","18/261","328/13584",6.51965326222731e-05,0.00386960596563962,0.00332239915468302,"Tac1/Spp1/Slc6a1/Rab27b/Lpl/Syt1/Myo5b/Rbp4/Tgfb3/Cartpt/Abat/Grin2b/Crhr2/Agtr1a/Nnat/Dpysl2/Mapk3/Htr2c",18,"BP"
"-1","GO:0016049","cell growth","21/261","422/13584",6.68461785179172e-05,0.00387215306635232,0.00332458606604555,"Igfbp4/Ntrk3/Syt1/Tnr/Myo5b/Zeb2/Smarca2/Plxna4/Tgfb3/Slit1/L1cam/Slc9a6/Clstn3/Tgfbr2/Frzb/Creb3/Dpysl2/Prmt2/App/Cyfip2/Clstn1",21,"BP"
"-1","GO:0072503","cellular divalent inorganic cation homeostasis","18/261","329/13584",6.7797856794408e-05,0.00387215306635232,0.00332458606604555,"Calb1/Tac1/Trpc6/Slc24a3/Ubash3b/Hap1/Adcyap1r1/Grin2b/Akap5/Pvalb/Agtr1a/App/Selenon/Clstn1/Adra1d/Sv2a/Atp13a3/Htr2c",18,"BP"
"1","GO:1902495","transmembrane transporter complex","11/156","242/13738",9.95234197580658e-05,0.00395319976561286,0.00336599933259201,"Olfm3/Kcnip3/Dpp10/Nrn1/Clic4/Vwc2l/Kcna4/Snap25/Ttyh1/Chrna6/Kcnip2",11,"CC"
"1","GO:0043679","axon terminus","9/156","164/13738",0.000105418660416343,0.00395319976561286,0.00336599933259201,"Pnoc/Bdnf/Kcnip3/Gad1/Cplx2/Anxa5/Pdyn/Adcyap1/Snap25",9,"CC"
"1","GO:1990351","transporter complex","11/156","248/13738",0.000123628835686701,0.00397378400421539,0.00338352602932023,"Olfm3/Kcnip3/Dpp10/Nrn1/Clic4/Vwc2l/Kcna4/Snap25/Ttyh1/Chrna6/Kcnip2",11,"CC"
"-1","GO:0022604","regulation of cell morphogenesis","21/261","424/13584",7.15052007650882e-05,0.00400826375399855,0.00344144913623787,"Ntrk3/Trpc6/Robo1/Ntrk2/Syt1/Tnr/Myo5b/Zeb2/Plxna4/Slit1/L1cam/Cit/Adgrb3/Akap5/Efnb3/Arhgap15/Slitrk1/Dpysl2/Tubb2b/Pak3/Ptprd",21,"BP"
"-1","GO:0046717","acid secretion","8/261","75/13584",9.25590472655338e-05,0.00500314707272805,0.00429564450561284,"Slc6a1/Ntrk2/Abat/Grin2b/Dpysl2/Ace/Sv2a/Htr2c",8,"BP"
"-1","GO:0060291","long-term synaptic potentiation","8/261","75/13584",9.25590472655338e-05,0.00500314707272805,0.00429564450561284,"Calb1/Rasgrf2/Ntrk2/Tnr/Lrrtm2/Grin2b/Crhr2/App",8,"BP"
"-1","GO:0055080","cation homeostasis","23/261","500/13584",9.93375238872877e-05,0.00527534534748807,0.00452935081214614,"Calb1/Tac1/Trpc6/Slc24a3/Ubash3b/Hap1/Slc9a6/Adcyap1r1/Grin2b/Akap5/Pvalb/Atp1a3/Agtr1a/Slc4a8/App/Selenon/Clstn1/Ace/Adra1d/Sv2a/Atp13a3/Mapk3/Htr2c",23,"BP"
"-1","GO:0030804","positive regulation of cyclic nucleotide biosynthetic process","7/261","57/13584",0.00010385883364626,0.00542035671460741,0.00465385590331428,"Gucy1a3/Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"1","GO:0044306","neuron projection terminus","9/156","178/13738",0.000196081063759572,0.00551477991823796,0.00469562547424238,"Pnoc/Bdnf/Kcnip3/Gad1/Cplx2/Anxa5/Pdyn/Adcyap1/Snap25",9,"CC"
"-1","GO:0031256","leading edge membrane","9/266","121/13738",0.000571095163606648,0.00578464133459637,0.004518342041438,"Robo1/Gria1/Kcnc1/Kcnc2/Oprd1/Akap5/Synj2/Cntnap2/Ripor2",9,"CC"
"-1","GO:0010959","regulation of metal ion transport","17/261","312/13584",0.000113523427370346,0.00582432906186502,0.00500070191217455,"Trpc6/Kcnc1/Ubash3b/Kcnc2/Oprd1/Hap1/Adcyap1r1/Akap5/Crhr2/Nos1ap/Creb3/Scn3b/Selenon/Cxcr4/Dpp6/Ace/Neto1",17,"BP"
"-1","GO:0004930","G-protein coupled receptor activity","16/261","246/13545",2.28458026294981e-05,0.00584852547315152,0.00513429353831352,"Gpr83/Gabbr2/Gpr176/Oprd1/Adgra1/Grpr/Adcyap1r1/Nmbr/Adgrb1/Adgrb3/Crhr2/Agtr1a/Frzb/Cxcr4/Adra1d/Htr2c",16,"MF"
"-1","GO:0031346","positive regulation of cell projection organization","19/261","375/13584",0.000118118442764951,0.00595907543749176,0.00511639359976602,"Ntrk3/Robo1/Ntrk2/Syt1/Myo5b/Zeb2/Tgfb3/Fez1/Hap1/L1cam/Dcc/Akap5/Gpm6a/Tmem106b/Slitrk1/Tubb2b/Pak3/Ptprd/Ripor2",19,"BP"
"-1","GO:0044304","main axon","7/266","75/13738",0.000609144596623483,0.00597723135436793,0.00466877273069972,"Robo1/Kcnc1/Kcnc2/Crhr2/Dlg2/App/Cntnap2",7,"CC"
"-1","GO:0030673","axolemma","4/266","21/13738",0.000634234479584947,0.00603483716938404,0.00471376822147664,"Robo1/Kcnc1/Kcnc2/Cntnap2",4,"CC"
"-1","GO:0072507","divalent inorganic cation homeostasis","18/261","345/13584",0.000123894637773413,0.00614801751705117,0.00527861709512609,"Calb1/Tac1/Trpc6/Slc24a3/Ubash3b/Hap1/Adcyap1r1/Grin2b/Akap5/Pvalb/Agtr1a/App/Selenon/Clstn1/Adra1d/Sv2a/Atp13a3/Htr2c",18,"BP"
"-1","GO:0052652","cyclic purine nucleotide metabolic process","9/261","100/13584",0.000128866966652676,0.00629161787189759,0.00540191070739316,"Gucy1a3/Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2/Htr2c",9,"BP"
"-1","GO:0009190","cyclic nucleotide biosynthetic process","9/261","101/13584",0.000139137617162026,0.00668523122459451,0.0057398626027242,"Gucy1a3/Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2/Htr2c",9,"BP"
"-1","GO:0070838","divalent metal ion transport","18/261","349/13584",0.000143115250477305,0.00676890411241878,0.00581170318138924,"Trpc6/Slc24a3/Ubash3b/Cacng2/Oprd1/Hap1/Adcyap1r1/Grin2b/Akap5/Crhr2/Camk2g/Nos1ap/Cacng8/Creb3/Selenon/Cxcr4/Ace/Htr2c",18,"BP"
"-1","GO:0072511","divalent inorganic cation transport","18/261","350/13584",0.000148311556930144,0.00690675512042377,0.00593006047061579,"Trpc6/Slc24a3/Ubash3b/Cacng2/Oprd1/Hap1/Adcyap1r1/Grin2b/Akap5/Crhr2/Camk2g/Nos1ap/Cacng8/Creb3/Selenon/Cxcr4/Ace/Htr2c",18,"BP"
"-1","GO:0010770","positive regulation of cell morphogenesis involved in differentiation","11/261","151/13584",0.000159926270067709,0.00733480029537811,0.00629757513233132,"Ntrk3/Robo1/Ntrk2/Myo5b/Zeb2/L1cam/Akap5/Slitrk1/Tubb2b/Pak3/Ptprd",11,"BP"
"-1","GO:0048638","regulation of developmental growth","16/261","291/13584",0.000162551149521538,0.00734391536718948,0.00630540122810176,"Ntrk3/Erbb4/Dusp10/Bcl2l11/Syt1/Tnr/Myo5b/Rbp4/Plxna4/Slit1/L1cam/Tgfbr2/Dpysl2/App/Mef2c/Kcnk2",16,"BP"
"-1","GO:0007420","brain development","22/261","484/13584",0.000167208631945704,0.0074251776096998,0.00637517205443945,"Erbb4/Robo1/Ntrk2/Alk/Tnr/Zeb2/Plxna4/Kirrel3/Pcdh19/Slit1/Hap1/Whrn/Dnah5/Tgfbr2/Nnat/Bcr/Dpysl2/Lamb1/App/Sez6l2/Cxcr4/Cntnap2",22,"BP"
"-1","GO:0006875","cellular metal ion homeostasis","19/261","386/13584",0.000171708765338284,0.0074251776096998,0.00637517205443945,"Calb1/Tac1/Trpc6/Slc24a3/Ubash3b/Hap1/Adcyap1r1/Grin2b/Akap5/Pvalb/Atp1a3/Agtr1a/App/Selenon/Clstn1/Adra1d/Sv2a/Atp13a3/Htr2c",19,"BP"
"-1","GO:0051272","positive regulation of cellular component movement","19/261","386/13584",0.000171708765338284,0.0074251776096998,0.00637517205443945,"Tac1/Ntrk3/Erbb4/Fez1/Arhgap5/Ets1/Furin/Spry2/Tgfbr2/Creb3/Tubb2b/Jun/Pak3/Rhob/Lamb1/App/Cxcr4/Ripor2/Mapk3",19,"BP"
"-1","GO:0007600","sensory perception","17/261","324/13584",0.000178564790861228,0.00761289608361884,0.00653634497607669,"Tac1/Rbp4/Oprd1/Ptgs1/Gnal/Grin2b/Spry2/Crhr2/Whrn/Dlg2/Lrig1/Cxcr4/Srrm4/Ace/Ripor2/Mapk3/Htr2c",17,"BP"
"-1","GO:0010976","positive regulation of neuron projection development","16/261","294/13584",0.000182764656025528,0.00768373074707325,0.00659716280302674,"Ntrk3/Robo1/Ntrk2/Syt1/Myo5b/Zeb2/Fez1/Hap1/L1cam/Dcc/Akap5/Tmem106b/Slitrk1/Tubb2b/Pak3/Ptprd",16,"BP"
"-1","GO:0030879","mammary gland development","9/261","105/13584",0.000187321726386138,0.00775689362437607,0.00665997960759638,"Erbb4/Robo1/Bcl2l11/Tgfb3/Arhgap5/Etv5/Irf6/Tgfbr2/Eif2ak3",9,"BP"
"-1","GO:0050772","positive regulation of axonogenesis","8/261","83/13584",0.000189630039049828,0.00775689362437607,0.00665997960759638,"Ntrk3/Robo1/Ntrk2/Myo5b/Zeb2/L1cam/Slitrk1/Tubb2b",8,"BP"
"-1","GO:0032409","regulation of transporter activity","13/261","208/13584",0.000193827528629395,0.0078228790554824,0.00671663393945231,"Rasgrf2/Trpc6/Kcnc1/Cacng2/Kcnc2/Hap1/Syngr3/Nos1ap/Cacng8/Scn3b/Selenon/Neto1/Mef2c",13,"BP"
"-1","GO:0050773","regulation of dendrite development","11/261","155/13584",0.00020130065934803,0.00794256344639073,0.00681939358028227,"Trpc6/Robo1/Ntrk2/Myo5b/Cit/Adgrb3/Akap5/Tmem106b/Pak3/Ptprd/Mef2c",11,"BP"
"-1","GO:0014051","gamma-aminobutyric acid secretion","4/261","16/13584",0.000202040761602936,0.00794256344639073,0.00681939358028227,"Slc6a1/Abat/Sv2a/Htr2c",4,"BP"
"-1","GO:0032892","positive regulation of organic acid transport","5/261","29/13584",0.000205126894294713,0.00796050139782175,0.00683479489896959,"Slc6a1/Abat/Grin2b/Dpysl2/Htr2c",5,"BP"
"-1","GO:2001257","regulation of cation channel activity","10/261","131/13584",0.000216695391270775,0.00813568239311012,0.00698520328572284,"Rasgrf2/Kcnc1/Cacng2/Kcnc2/Hap1/Nos1ap/Cacng8/Selenon/Neto1/Mef2c",10,"BP"
"-1","GO:0019226","transmission of nerve impulse","7/261","64/13584",0.000217704087823561,0.00813568239311012,0.00698520328572284,"Gria1/Tnr/Cacng2/Cartpt/Cacng8/Kcnmb2/Dpp6",7,"BP"
"-1","GO:0030801","positive regulation of cyclic nucleotide metabolic process","7/261","64/13584",0.000217704087823561,0.00813568239311012,0.00698520328572284,"Gucy1a3/Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:0030802","regulation of cyclic nucleotide biosynthetic process","8/261","86/13584",0.000242786905891496,0.00896238980650682,0.0076950047579731,"Gucy1a3/Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",8,"BP"
"-1","GO:0015812","gamma-aminobutyric acid transport","4/261","17/13584",0.000260235498443451,0.00929839252992338,0.00798349282992743,"Slc6a1/Abat/Sv2a/Htr2c",4,"BP"
"-1","GO:0030819","positive regulation of cAMP biosynthetic process","6/261","47/13584",0.000263427818316204,0.00929839252992338,0.00798349282992743,"Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",6,"BP"
"-1","GO:0030810","positive regulation of nucleotide biosynthetic process","7/261","66/13584",0.000264176332201325,0.00929839252992338,0.00798349282992743,"Gucy1a3/Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:1900373","positive regulation of purine nucleotide biosynthetic process","7/261","66/13584",0.000264176332201325,0.00929839252992338,0.00798349282992743,"Gucy1a3/Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:0005769","early endosome","12/266","216/13738",0.00103867902472324,0.00959250628714988,0.00749263816596018,"Gria1/Ntrk2/Nsg2/Furin/Slc9a6/Laptm4b/Snx6/Rhob/Cxcr4/Cntnap2/Lrp1/Mapk3",12,"CC"
"-1","GO:0040017","positive regulation of locomotion","19/261","402/13584",0.00028754185646413,0.0100044735576658,0.00858972587549833,"Tac1/Ntrk3/Erbb4/Arhgap5/Ets1/Furin/Spry2/Tgfbr2/Creb3/Tubb2b/Jun/Pak3/Rhob/Lamb1/App/Cxcr4/Pcx/Ripor2/Mapk3",19,"BP"
"-1","GO:0044089","positive regulation of cellular component biogenesis","20/261","436/13584",0.000294647116359955,0.0101351911502453,0.00870195849632451,"Tac1/Ntrk3/Ntrk2/Bcl2l11/Myo5b/Tgfb3/Lrrtm2/Hap1/Iqgap2/Slitrk2/Clstn3/Adgrb1/Adgrb3/Gpm6a/Slitrk1/Jun/Ptprd/Clstn1/Ripor2/Cldn1",20,"BP"
"-1","GO:0016358","dendrite development","14/261","248/13584",0.000318043162077058,0.0107667050430562,0.00924416905788455,"Trpc6/Robo1/Ntrk2/Myo5b/Matn2/Slc9a6/Cit/Adgrb3/Akap5/Tmem106b/Pak3/Ptprd/App/Mef2c",14,"BP"
"-1","GO:1903532","positive regulation of secretion by cell","16/261","309/13584",0.000320120070655783,0.0107667050430562,0.00924416905788455,"Tac1/Rab27b/Lpl/Syt1/Myo5b/Rbp4/Tgfb3/Cartpt/Abat/Grin2b/Crhr2/Agtr1a/Nnat/Dpysl2/Mapk3/Htr2c",16,"BP"
"-1","GO:0007613","memory","9/261","113/13584",0.000325799149831398,0.010801670722987,0.00927419018832432,"Calb1/Tac1/Gria1/Ntrk2/Ptgs1/Grin2b/Atp1a3/App/Neto1",9,"BP"
"-1","GO:0055065","metal ion homeostasis","20/261","440/13584",0.000331587348125359,0.010801670722987,0.00927419018832432,"Calb1/Tac1/Trpc6/Slc24a3/Ubash3b/Hap1/Adcyap1r1/Grin2b/Akap5/Pvalb/Atp1a3/Agtr1a/App/Selenon/Clstn1/Ace/Adra1d/Sv2a/Atp13a3/Htr2c",20,"BP"
"-1","GO:0045777","positive regulation of blood pressure","5/261","32/13584",0.000331865007346478,0.010801670722987,0.00927419018832432,"Cartpt/Crhr2/Agtr1a/Ace/Adra1d",5,"BP"
"-1","GO:0032412","regulation of ion transmembrane transporter activity","12/261","192/13584",0.000340274463085944,0.0108422189448542,0.00930900442503264,"Rasgrf2/Trpc6/Kcnc1/Cacng2/Kcnc2/Hap1/Nos1ap/Cacng8/Scn3b/Selenon/Neto1/Mef2c",12,"BP"
"-1","GO:0051924","regulation of calcium ion transport","12/261","192/13584",0.000340274463085944,0.0108422189448542,0.00930900442503264,"Trpc6/Ubash3b/Oprd1/Hap1/Adcyap1r1/Akap5/Crhr2/Nos1ap/Creb3/Selenon/Cxcr4/Ace",12,"BP"
"-1","GO:0008038","neuron recognition","5/261","33/13584",0.000385050551306862,0.0120159589567616,0.0103167640930726,"Robo1/L1cam/Efnb3/App/Cntnap2",5,"BP"
"-1","GO:0060043","regulation of cardiac muscle cell proliferation","5/261","33/13584",0.000385050551306862,0.0120159589567616,0.0103167640930726,"Erbb4/Rbp4/Tgfbr2/Mef2c/Kcnk2",5,"BP"
"-1","GO:0043083","synaptic cleft","3/266","12/13738",0.00138723082595716,0.0124454422671586,0.00972104608866223,"Adgrb3/Grin2b/Gria3",3,"CC"
"-1","GO:0022898","regulation of transmembrane transporter activity","12/261","196/13584",0.000410317295435122,0.0125696813771728,0.010792183791574,"Rasgrf2/Trpc6/Kcnc1/Cacng2/Kcnc2/Hap1/Nos1ap/Cacng8/Scn3b/Selenon/Neto1/Mef2c",12,"BP"
"-1","GO:0032890","regulation of organic acid transport","6/261","51/13584",0.000414408245238282,0.0125696813771728,0.010792183791574,"Slc6a1/Abat/Grin2b/Dpysl2/Sv2a/Htr2c",6,"BP"
"-1","GO:0048814","regulation of dendrite morphogenesis","8/261","93/13584",0.000415252110246872,0.0125696813771728,0.010792183791574,"Trpc6/Robo1/Myo5b/Cit/Adgrb3/Akap5/Pak3/Ptprd",8,"BP"
"-1","GO:0098655","cation transmembrane transport","21/261","483/13584",0.000426326778962909,0.0127771401972349,0.0109703055472582,"Rasgrf2/Trpc6/Slc24a3/Kcnc1/Ubash3b/Cacng2/Kcnc2/Hap1/Slc9a6/Grin2b/Nos1ap/Atp1a3/Cacng8/Scn3b/Kcnmb2/Selenon/Dpp6/Neto1/Htr2c/Mef2c/Kcnk2",21,"BP"
"1","GO:0006813","potassium ion transport","10/156","176/13584",3.54583859718144e-05,0.0133205336634116,0.0122735781618228,"Kcnip3/Atf4/Adcyap1/Dpp10/Neto2/Kcnh7/Kcna4/Kcnj4/Kcnip2/Kcnj6",10,"BP"
"-1","GO:0030816","positive regulation of cAMP metabolic process","6/261","52/13584",0.000461023208908803,0.013681541699676,0.0117468142703389,"Abca1/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",6,"BP"
"-1","GO:0008179","adenylate cyclase binding","4/261","14/13545",0.000115817395631454,0.0140503652100209,0.0123345105770537,"Gria1/Adcy2/Adcyap1r1/Akap5",4,"MF"
"-1","GO:0005509","calcium ion binding","21/261","438/13545",0.000117629201099213,0.0140503652100209,0.0123345105770537,"Calb1/Dchs1/Caln1/Pcdh8/Slc24a3/Syt1/Matn2/Pcdh19/Slit1/Man1c1/Clstn3/Necab1/Pvalb/Fstl5/Spock2/Tll1/Edil3/Sparcl1/Selenon/Clstn1/Lrp1",21,"MF"
"-1","GO:0005261","cation channel activity","14/261","228/13545",0.00013721059775411,0.0140503652100209,0.0123345105770537,"Trpc6/Gria4/Gria1/Slc24a3/Kcnc1/Cacng2/Kcnc2/Grin2b/Gpm6a/Cacng8/Scn3b/Kcnmb2/Gria3/Kcnk2",14,"MF"
"-1","GO:0098563","intrinsic component of synaptic vesicle membrane","4/266","27/13738",0.00169772284223491,0.0148079159017156,0.0115663573754601,"Rab3b/Rab27b/Syt1/Sv2a",4,"CC"
"-1","GO:0005578","proteinaceous extracellular matrix","13/266","262/13738",0.00181338957478256,0.0153893061211277,0.0120204771244477,"Lgals1/Vwc2/Tnr/Matn2/Tgfb3/Chl1/Timp3/Lrrn2/Spock2/Fras1/Hsd17b12/Sparcl1/Lamb1",13,"CC"
"-1","GO:0051480","regulation of cytosolic calcium ion concentration","13/261","231/13584",0.000533412669493135,0.0156761179665604,0.0134593345015692,"Calb1/Tac1/Trpc6/Ubash3b/Hap1/Adcyap1r1/Grin2b/Akap5/Pvalb/Agtr1a/Selenon/Adra1d/Htr2c",13,"BP"
"-1","GO:0021537","telencephalon development","12/261","203/13584",0.000562246055275589,0.0163646039357616,0.0140504606323424,"Erbb4/Robo1/Ntrk2/Alk/Tnr/Zeb2/Plxna4/Kirrel3/Slit1/Dnah5/Lamb1/Cxcr4",12,"BP"
"-1","GO:0030817","regulation of cAMP biosynthetic process","7/261","75/13584",0.00058158518113739,0.0167190004293442,0.0143547413837049,"Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",7,"BP"
"-1","GO:0030808","regulation of nucleotide biosynthetic process","8/261","98/13584",0.000590992086534467,0.0167190004293442,0.0143547413837049,"Gucy1a3/Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",8,"BP"
"-1","GO:1900371","regulation of purine nucleotide biosynthetic process","8/261","98/13584",0.000590992086534467,0.0167190004293442,0.0143547413837049,"Gucy1a3/Abca1/Gpr176/Adcy2/Adcyap1r1/Gnal/Akap5/Crhr2",8,"BP"
"-1","GO:0030165","PDZ domain binding","9/261","107/13545",0.000220808757182088,0.0169503436113489,0.0148803386555222,"Gria1/Kirrel3/L1cam/Cit/Adgrb1/Nos1ap/Dlg2/Synj2/Gria3",9,"MF"
"-1","GO:0005234","extracellularly glutamate-gated ion channel activity","4/261","17/13545",0.000263095594080503,0.0169503436113489,0.0148803386555222,"Gria4/Gria1/Grin2b/Gria3",4,"MF"
"-1","GO:0035255","ionotropic glutamate receptor binding","5/261","31/13545",0.000288209604227873,0.0169503436113489,0.0148803386555222,"Myo5b/Cacng2/Grin2b/Dlg2/Neto1",5,"MF"
"-1","GO:0022890","inorganic cation transmembrane transporter activity","19/261","402/13545",0.000297955258793243,0.0169503436113489,0.0148803386555222,"Trpc6/Slc6a1/Gria4/Gria1/Slc24a3/Kcnc1/Cacng2/Kcnc2/Slc9a6/Grin2b/Gpm6a/Atp1a3/Cacng8/Scn3b/Slc4a8/Kcnmb2/Atp13a3/Gria3/Kcnk2",19,"MF"
"-1","GO:1990138","neuron projection extension","10/261","149/13584",0.00060693762849491,0.0170111129764268,0.0146055458553015,"Ntrk3/Syt1/Tnr/Myo5b/Plxna4/Slit1/L1cam/Slc9a6/Dpysl2/Cyfip2",10,"BP"
"-1","GO:0004970","ionotropic glutamate receptor activity","4/261","18/13545",0.000333169430736737,0.0170582748537209,0.0149750891499565,"Gria4/Gria1/Grin2b/Gria3",4,"MF"
"-1","GO:0014855","striated muscle cell proliferation","6/261","55/13584",0.000625721056607674,0.0173766755812058,0.0149194137012491,"Erbb4/Rbp4/Tgfbr2/Selenon/Mef2c/Kcnk2",6,"BP"
"-1","GO:0031099","regeneration","8/261","99/13584",0.000632464971991145,0.0174042860928836,0.0149431197688626,"Ntrk3/Erbb4/Dusp10/Tnr/Matn2/Jun/Selenon/Ace",8,"BP"
"1","GO:0061564","axon development","15/156","400/13584",5.72290807357491e-05,0.0184277639969112,0.0169793949310726,"Cnr1/Bdnf/Reln/Nr4a3/Adcy1/Eif4g2/Enah/Ache/Nrg1/Sema7a/Nrn1/Dscam/Ifrd1/Adarb1/Nefh",15,"BP"
"-1","GO:0042391","regulation of membrane potential","16/261","331/13584",0.000678808928070786,0.0185113029303628,0.0158935916871197,"Tac1/Gria1/Cacng2/Kcnc2/Abat/Oprd1/Grin2b/Atp1a3/Jun/Scn3b/Kcnmb2/App/Dpp6/Neto1/Mef2c/Kcnk2",16,"BP"
"-1","GO:0098662","inorganic cation transmembrane transport","19/261","432/13584",0.000695906451944543,0.0187200388758455,0.0160728099679942,"Trpc6/Slc24a3/Kcnc1/Ubash3b/Cacng2/Kcnc2/Hap1/Slc9a6/Grin2b/Nos1ap/Atp1a3/Cacng8/Scn3b/Kcnmb2/Selenon/Dpp6/Neto1/Htr2c/Kcnk2",19,"BP"
"-1","GO:0030900","forebrain development","15/261","300/13584",0.000704627269073909,0.0187200388758455,0.0160728099679942,"Erbb4/Robo1/Ntrk2/Alk/Tnr/Zeb2/Plxna4/Kirrel3/Slit1/Hap1/Dnah5/Lamb1/App/Cxcr4/Cntnap2",15,"BP"
"-1","GO:0030335","positive regulation of cell migration","17/261","365/13584",0.000705016330309347,0.0187200388758455,0.0160728099679942,"Tac1/Ntrk3/Erbb4/Arhgap5/Ets1/Furin/Spry2/Tgfbr2/Creb3/Jun/Pak3/Rhob/Lamb1/App/Cxcr4/Ripor2/Mapk3",17,"BP"
"-1","GO:0043410","positive regulation of MAPK cascade","17/261","366/13584",0.000726832943396247,0.0191315071274821,0.0164260918740992,"Igfbp4/Ntrk3/Erbb4/Robo1/Ntrk2/Alk/Zeb2/Tgfb3/Cartpt/Dcc/Spry2/Crhr2/Jun/Map3k15/App/Mapk3/Htr2c",17,"BP"
"1","GO:0034703","cation channel complex","8/156","172/13738",0.000773266104490255,0.0193316526122564,0.0164601673704358,"Olfm3/Kcnip3/Dpp10/Nrn1/Vwc2l/Kcna4/Snap25/Kcnip2",8,"CC"
"-1","GO:0099601","regulation of neurotransmitter receptor activity","5/261","38/13584",0.000753104626739717,0.0196267846073651,0.0168513314191867,"Rasgrf2/Cacng2/Cacng8/Neto1/Mef2c",5,"BP"
"-1","GO:0051937","catecholamine transport","6/261","57/13584",0.0007586170462708,0.0196267846073651,0.0168513314191867,"Rab3b/Syt1/Cartpt/Abat/Ptgs1/Crhr2",6,"BP"
"-1","GO:0001653","peptide receptor activity","7/261","71/13545",0.000423035028874312,0.0196903577076044,0.0172857375434767,"Gpr83/Oprd1/Grpr/Nmbr/Crhr2/Agtr1a/Cxcr4",7,"MF"
"-1","GO:0030276","clathrin binding","6/261","53/13545",0.000519394204328777,0.0204672701866534,0.017967772141655,"Trpc6/Nsg2/Syt1/Syt11/Ap2b1/Lrp1",6,"MF"
"-1","GO:0046873","metal ion transmembrane transporter activity","16/261","322/13545",0.000519676782082997,0.0204672701866534,0.017967772141655,"Trpc6/Slc6a1/Slc24a3/Kcnc1/Cacng2/Kcnc2/Slc9a6/Grin2b/Gpm6a/Atp1a3/Cacng8/Scn3b/Slc4a8/Kcnmb2/Atp13a3/Kcnk2",16,"MF"
"-1","GO:0032590","dendrite membrane","4/266","30/13738",0.00253325657626126,0.0209326990775273,0.0163503817803012,"Gria1/Kcnc1/Oprd1/Akap5",4,"CC"
"-1","GO:0031012","extracellular matrix","17/266","409/13738",0.00260535720539781,0.0209764657049978,0.0163845675805045,"Lgals1/Lpl/Vwc2/Tnr/Matn2/Tgfb3/Chl1/Timp3/L1cam/Lrrn2/Spock2/Fras1/Edil3/Hsd17b12/Sparcl1/Sdc3/Lamb1",17,"CC"
"-1","GO:1900449","regulation of glutamate receptor signaling pathway","5/261","39/13584",0.000850471509364966,0.0218167564309131,0.018731616026959,"Rasgrf2/Cacng2/Cacng8/Neto1/Mef2c",5,"BP"
