"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"WT<CST","BP","GO:0048732","gland development","8/131","335/13966",0.0136458745979217,0.30758115041982,0.28876750964023,"Rap1gap/Ptn/Ccnd1/Klf1/Gpx1/Serpinf1/Plau/Adcyap1",8
"CST<WT","BP","GO:0007218","neuropeptide signaling pathway","3/127","55/13966",0.01366092664199,0.127554931319977,0.10879693514959,"Rapgef2/Glra3/Grp",3
"CST<WT","BP","GO:1902305","regulation of sodium ion transmembrane transport","3/127","55/13966",0.01366092664199,0.127554931319977,0.10879693514959,"Atp2b4/Scn3b/Ank3",3
"CST<WT","CC","GO:0033017","sarcoplasmic reticulum membrane","2/129","20/14212",0.0139584259844315,0.0700506192922397,0.0552350969754308,"Nos1ap/Ryr2",2
"CST<WT","CC","GO:0043083","synaptic cleft","2/129","20/14212",0.0139584259844315,0.0700506192922397,0.0552350969754308,"Adgrb3/Grin2b",2
"CST<WT","CC","GO:0043194","axon initial segment","2/129","20/14212",0.0139584259844315,0.0700506192922397,0.0552350969754308,"Nav1/Ank3",2
"CST<WT","BP","GO:0010092","specification of animal organ identity","2/127","20/13966",0.0140056704332986,0.128287680889035,0.109421927899935,"Fgf10/Ar",2
"CST<WT","BP","GO:0095500","acetylcholine receptor signaling pathway","2/127","20/13966",0.0140056704332986,0.128287680889035,0.109421927899935,"Chrna4/Chrm3",2
"CST<WT","BP","GO:1903831","signal transduction involved in cellular response to ammonium ion","2/127","20/13966",0.0140056704332986,0.128287680889035,0.109421927899935,"Chrna4/Chrm3",2
"CST<WT","BP","GO:1905144","response to acetylcholine","2/127","20/13966",0.0140056704332986,0.128287680889035,0.109421927899935,"Chrna4/Chrm3",2
"CST<WT","BP","GO:1905145","cellular response to acetylcholine","2/127","20/13966",0.0140056704332986,0.128287680889035,0.109421927899935,"Chrna4/Chrm3",2
"WT<CST","BP","GO:0030968","endoplasmic reticulum unfolded protein response","3/131","54/13966",0.0141253223799972,0.307775079857495,0.28894957710661,"Bok/Creb3l1/Ccnd1",3
"WT<CST","BP","GO:0090278","negative regulation of peptide hormone secretion","3/131","54/13966",0.0141253223799972,0.307775079857495,0.28894957710661,"Pde4c/Chga/Crhbp",3
"WT<CST","BP","GO:0099601","regulation of neurotransmitter receptor activity","3/131","54/13966",0.0141253223799972,0.307775079857495,0.28894957710661,"Nptx2/Crhbp/Lynx1",3
"CST<WT","BP","GO:0070371","ERK1 and ERK2 cascade","7/127","281/13966",0.0143015808337159,0.129383131760904,0.110356283759273,"Rapgef2/Epha5/Met/Igf1r/Ntrk3/Fgf10/Mapk1",7
"CST<WT","BP","GO:0002088","lens development in camera-type eye","3/127","56/13966",0.0143400980407478,0.129383131760904,0.110356283759273,"Pds5b/Ntrk3/Sox11",3
"CST<WT","BP","GO:0031102","neuron projection regeneration","3/127","56/13966",0.0143400980407478,0.129383131760904,0.110356283759273,"Igf1r/Ntrk3/Matn2",3
"CST<WT","BP","GO:0086003","cardiac muscle cell contraction","3/127","56/13966",0.0143400980407478,0.129383131760904,0.110356283759273,"Cacnb2/Scn3b/Ryr2",3
"WT<CST","BP","GO:0002062","chondrocyte differentiation","4/131","100/13966",0.0145100268485358,0.309251253915021,0.290335458867588,"Ecm1/Col27a1/Vwa1/Col11a2",4
"WT<CST","BP","GO:0061008","hepaticobiliary system development","4/131","100/13966",0.0145100268485358,0.309251253915021,0.290335458867588,"Ptn/Ccnd1/Klf1/Plau",4
"CST<WT","MF","GO:0042056","chemoattractant activity","2/123","21/13889",0.0146351796171222,0.112945407914747,0.0974562304023469,"Fgf10/Vegfd",2
"WT<CST","BP","GO:0003418","growth plate cartilage chondrocyte differentiation","2/131","20/13966",0.014854616536498,0.309251253915021,0.290335458867588,"Col27a1/Vwa1",2
"WT<CST","BP","GO:0072576","liver morphogenesis","2/131","20/13966",0.014854616536498,0.309251253915021,0.290335458867588,"Ptn/Plau",2
"WT<CST","BP","GO:0045137","development of primary sexual characteristics","5/131","154/13966",0.0149815752789021,0.309251253915021,0.290335458867588,"Col9a3/Vgf/Serpine1/Ccnd1/Adcyap1",5
"CST<WT","BP","GO:0050878","regulation of body fluid levels","6/127","220/13966",0.0152577557576486,0.13547455452996,0.115551912976549,"Fcer1g/Cd34/Met/Chrm3/Lyst/Fgf10",6
"CST<WT","BP","GO:0009713","catechol-containing compound biosynthetic process","2/127","21/13966",0.0153887453939069,0.13547455452996,0.115551912976549,"Moxd1/Agtr2",2
"CST<WT","BP","GO:0042423","catecholamine biosynthetic process","2/127","21/13966",0.0153887453939069,0.13547455452996,0.115551912976549,"Moxd1/Agtr2",2
"CST<WT","BP","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","2/127","21/13966",0.0153887453939069,0.13547455452996,0.115551912976549,"Atp2b4/Rapgef2",2
"CST<WT","BP","GO:0097062","dendritic spine maintenance","2/127","21/13966",0.0153887453939069,0.13547455452996,0.115551912976549,"Grin2b/Igf1r",2
"CST<WT","BP","GO:0060078","regulation of postsynaptic membrane potential","4/127","105/13966",0.0154020210654268,0.13547455452996,0.115551912976549,"Chrna4/Met/Grin2b/Sez6",4
"CST<WT","BP","GO:0050679","positive regulation of epithelial cell proliferation","5/127","160/13966",0.0154088949527642,0.13547455452996,0.115551912976549,"Foxp2/Sox11/Fgf10/Ar/Vegfd",5
"WT<CST","BP","GO:0070997","neuron death","8/131","343/13966",0.0155280511393414,0.314858238211868,0.295599483954243,"Bok/Bdnf/Kcnip3/Ache/Gpx1/Serpinf1/Chga/Plau",8
"CST<WT","BP","GO:0032103","positive regulation of response to external stimulus","6/127","221/13966",0.0155701375010442,0.136394404509148,0.116336491491056,"Fcer1g/Met/Igf1r/Ntrk3/Fgf10/Vegfd",6
"WT<CST","BP","GO:0031341","regulation of cell killing","3/131","56/13966",0.0155743238687155,0.314858238211868,0.295599483954243,"H60b/H2-D1/H2-T23",3
"CST<WT","BP","GO:0045471","response to ethanol","3/127","58/13966",0.0157551265589773,0.137514854639769,0.117292170263629,"Grin2b/Igf1r/Glra3",3
"CST<WT","BP","GO:0098662","inorganic cation transmembrane transport","10/127","500/13966",0.0158266827421515,0.137640717421816,0.1173995238939,"Atp2b4/Cacna1e/Nos1ap/Cacnb2/Grin2b/Scn3b/Ank3/Slc24a4/Ryr2/Fhl1",10
"CST<WT","MF","GO:0030165","PDZ domain binding","4/123","109/13889",0.0159717937169572,0.120638016372762,0.104093885142991,"Atp2b4/Nos1ap/Rapgef2/Crim1",4
"WT<CST","MF","GO:0015175","neutral amino acid transmembrane transporter activity","2/130","21/13889",0.0162522552685969,0.208074820547635,0.18996440779004,"Slc7a10/Slc38a3",2
"WT<CST","BP","GO:0032673","regulation of interleukin-4 production","2/131","21/13966",0.0163184752989233,0.323237677385744,0.303466382751908,"Irf4/H2-T23",2
"WT<CST","BP","GO:0060080","inhibitory postsynaptic potential","2/131","21/13966",0.0163184752989233,0.323237677385744,0.303466382751908,"Bdnf/Insyn1",2
"CST<WT","BP","GO:0050921","positive regulation of chemotaxis","4/127","107/13966",0.0164003039611004,0.142116303029823,0.121216938023733,"Met/Ntrk3/Fgf10/Vegfd",4
"WT<CST","BP","GO:0031346","positive regulation of cell projection organization","9/131","417/13966",0.0167002410970057,0.325015576610393,0.305135534228819,"Syt2/Bdnf/Ache/Ptn/Serpinf1/Sphk1/Kif3c/Alkal2/Adcyap1",9
"CST<WT","BP","GO:0060716","labyrinthine layer blood vessel development","2/127","22/13966",0.0168279566347378,0.145071610936629,0.123737643725634,"Ncoa6/Mapk1",2
"WT<CST","MF","GO:0005539","glycosaminoglycan binding","5/130","159/13889",0.0168345324067666,0.208074820547635,0.18996440779004,"Ptn/Anxa4/Adamts8/Colq/Lipg",5
"CST<WT","BP","GO:0061564","axon development","9/127","431/13966",0.016861789565071,0.145071610936629,0.123737643725634,"Raph1/Epha5/Chl1/Igf1r/Ntrk3/Ank3/Etv1/Dpysl2/Matn2",9
"WT<CST","BP","GO:0010951","negative regulation of endopeptidase activity","4/131","105/13966",0.017071190408399,0.325015576610393,0.305135534228819,"Serpine1/Gpx1/Serpinf1/Serpina3n",4
"WT<CST","BP","GO:0015696","ammonium transport","4/131","105/13966",0.017071190408399,0.325015576610393,0.305135534228819,"Syt2/Rhd/Adcyap1/Syt12",4
"WT<CST","BP","GO:0060078","regulation of postsynaptic membrane potential","4/131","105/13966",0.017071190408399,0.325015576610393,0.305135534228819,"Bdnf/Insyn1/Tmem108/Adcyap1",4
"CST<WT","BP","GO:0043410","positive regulation of MAPK cascade","9/127","433/13966",0.0173241048140846,0.148454789728213,0.126623298398319,"Rapgef2/Epha5/Ksr2/Met/Igf1r/Ntrk3/Grm5/Fgf10/Ar",9
"CST<WT","CC","GO:0044853","plasma membrane raft","4/129","109/14212",0.0173409421775387,0.0854435514565996,0.0673724643452699,"Nos1ap/Igf1r/Mapk1/Gnaq",4
"CST<WT","BP","GO:0048813","dendrite morphogenesis","5/127","165/13966",0.0173782692832529,0.148454789728213,0.126623298398319,"Adgrb3/Rapgef2/Rere/Epha5/Met",5
"WT<CST","BP","GO:0050679","positive regulation of epithelial cell proliferation","5/131","160/13966",0.0173987899120131,0.328067567475554,0.308000845709624,"Scg2/Ecm1/Ptn/Ccnd1/Apln",5
"CST<WT","MF","GO:0017075","syntaxin-1 binding","2/123","23/13889",0.0174303858143091,0.126281366613872,0.108963314113081,"Syt1/Syt4",2
"CST<WT","MF","GO:0099604","ligand-gated calcium channel activity","2/123","23/13889",0.0174303858143091,0.126281366613872,0.108963314113081,"Grin2b/Ryr2",2
"CST<WT","BP","GO:0010038","response to metal ion","6/127","227/13966",0.0175381929489733,0.149291543512639,0.127337000693308,"Glra3/Ank3/Syt1/Ryr2/Mapk1/Syt4",6
"WT<CST","BP","GO:0050433","regulation of catecholamine secretion","3/131","59/13966",0.017899408971124,0.331322227664336,0.311056429955137,"Syt2/Chga/Syt12",3
"WT<CST","BP","GO:0052547","regulation of peptidase activity","7/131","285/13966",0.0179093096034776,0.331322227664336,0.311056429955137,"Bok/Ecm1/Serpine1/Gpx1/Serpinf1/Papln/Serpina3n",7
"CST<WT","BP","GO:0030879","mammary gland development","4/127","110/13966",0.0179723981630927,0.151914060262773,0.129573854900672,"Igf1r/Fgf10/Mapk1/Ar",4
"CST<WT","BP","GO:0071333","cellular response to glucose stimulus","4/127","110/13966",0.0179723981630927,0.151914060262773,0.129573854900672,"Cacna1e/Epha5/Igf1r/Gpr68",4
"CST<WT","CC","GO:0097470","ribbon synapse","2/129","23/14212",0.0182608939940559,0.0883696834355206,0.0696797270825818,"Cacnb2/Pclo",2
"CST<WT","BP","GO:0032733","positive regulation of interleukin-10 production","2/127","23/13966",0.0183221856699771,0.152200500961983,0.129818172151707,"Fcer1g/Cd34",2
"CST<WT","BP","GO:0050849","negative regulation of calcium-mediated signaling","2/127","23/13966",0.0183221856699771,0.152200500961983,0.129818172151707,"Atp2b4/Dyrk2",2
"CST<WT","BP","GO:0060445","branching involved in salivary gland morphogenesis","2/127","23/13966",0.0183221856699771,0.152200500961983,0.129818172151707,"Met/Fgf10",2
"CST<WT","BP","GO:0071875","adrenergic receptor signaling pathway","2/127","23/13966",0.0183221856699771,0.152200500961983,0.129818172151707,"Atp2b4/Rapgef2",2
"CST<WT","BP","GO:1904646","cellular response to amyloid-beta","2/127","23/13966",0.0183221856699771,0.152200500961983,0.129818172151707,"Igf1r/Grm5",2
"WT<CST","BP","GO:0003018","vascular process in circulatory system","5/131","163/13966",0.0186990522335991,0.337047276497851,0.316431297992293,"Ddah1/Gpx1/Chga/Adcyap1/Apln",5
"CST<WT","BP","GO:0048678","response to axon injury","3/127","62/13966",0.0188133304049877,0.155743343455723,0.132840010672946,"Igf1r/Ntrk3/Matn2",3
"CST<WT","BP","GO:0015672","monovalent inorganic cation transport","8/127","367/13966",0.018889925908599,0.155841888745941,0.132924064072045,"Atp2b4/Scn3b/Ank3/Slc24a4/Slc38a2/Slc4a8/Gnaq/Fhl1",8
"CST<WT","MF","GO:0005520","insulin-like growth factor binding","2/123","24/13889",0.0189061051967052,0.132837657922165,0.114620484671164,"Igf1r/Crim1",2
"CST<WT","BP","GO:0071331","cellular response to hexose stimulus","4/127","112/13966",0.0190708704324927,0.156797702634385,0.133739317708733,"Cacna1e/Epha5/Igf1r/Gpr68",4
"CST<WT","MF","GO:0097110","scaffold protein binding","3/123","64/13889",0.0190837198705082,0.132837657922165,0.114620484671164,"Atp2b4/Grin2b/Ryr2",3
"WT<CST","BP","GO:0008277","regulation of G protein-coupled receptor signaling pathway","4/131","109/13966",0.0193115004534032,0.337047276497851,0.316431297992293,"Ramp3/Chga/Adcyap1/Apln",4
"WT<CST","BP","GO:0001916","positive regulation of T cell mediated cytotoxicity","2/131","23/13966",0.0194218981357762,0.337047276497851,0.316431297992293,"H2-D1/H2-T23",2
"WT<CST","BP","GO:0001956","positive regulation of neurotransmitter secretion","2/131","23/13966",0.0194218981357762,0.337047276497851,0.316431297992293,"Syt2/Sphk1",2
"WT<CST","BP","GO:0042092","type 2 immune response","2/131","23/13966",0.0194218981357762,0.337047276497851,0.316431297992293,"Ecm1/Crlf2",2
"WT<CST","BP","GO:0045117","azole transport","2/131","23/13966",0.0194218981357762,0.337047276497851,0.316431297992293,"Slc38a3/Adcyap1",2
"WT<CST","BP","GO:2000352","negative regulation of endothelial cell apoptotic process","2/131","23/13966",0.0194218981357762,0.337047276497851,0.316431297992293,"Scg2/Serpine1",2
"CST<WT","BP","GO:0007265","Ras protein signal transduction","8/127","369/13966",0.0194462339139272,0.1574592881681,0.13430361167732,"Rapgef2/Ksr2/Met/Psd3/Rhou/Arhgap32/Wasf1/Fgf10",8
"CST<WT","BP","GO:0009306","protein secretion","9/127","442/13966",0.019520263509184,0.1574592881681,0.13430361167732,"Cacna1e/Cd34/Pclo/Epha5/Sel1l/Gpr68/Lyst/Syt4/Agtr2",9
"CST<WT","BP","GO:1901655","cellular response to ketone","3/127","63/13966",0.0196256306303895,0.1574592881681,0.13430361167732,"Epha5/Agtr2/Ar",3
"CST<WT","BP","GO:0071326","cellular response to monosaccharide stimulus","4/127","113/13966",0.0196353813065163,0.1574592881681,0.13430361167732,"Cacna1e/Epha5/Igf1r/Gpr68",4
"CST<WT","BP","GO:0002029","desensitization of G protein-coupled receptor signaling pathway","2/127","24/13966",0.0198703294325871,0.1574592881681,0.13430361167732,"Grm5/Ubqln2",2
"CST<WT","BP","GO:0022401","negative adaptation of signaling pathway","2/127","24/13966",0.0198703294325871,0.1574592881681,0.13430361167732,"Grm5/Ubqln2",2
"CST<WT","BP","GO:0035094","response to nicotine","2/127","24/13966",0.0198703294325871,0.1574592881681,0.13430361167732,"Chrna4/Mapk1",2
"CST<WT","BP","GO:0071634","regulation of transforming growth factor beta production","2/127","24/13966",0.0198703294325871,0.1574592881681,0.13430361167732,"Cd34/Met",2
"CST<WT","BP","GO:0098901","regulation of cardiac muscle cell action potential","2/127","24/13966",0.0198703294325871,0.1574592881681,0.13430361167732,"Ank3/Ryr2",2
"CST<WT","BP","GO:1900273","positive regulation of long-term synaptic potentiation","2/127","24/13966",0.0198703294325871,0.1574592881681,0.13430361167732,"Grin2b/Shisa7",2
"CST<WT","BP","GO:1903861","positive regulation of dendrite extension","2/127","24/13966",0.0198703294325871,0.1574592881681,0.13430361167732,"Syt1/Syt4",2
"CST<WT","BP","GO:0070838","divalent metal ion transport","8/127","371/13966",0.0200141910395914,0.157792038350633,0.134587428223301,"Atp2b4/Cacna1e/Nos1ap/Cacnb2/Chrna4/Grin2b/Slc24a4/Ryr2",8
"CST<WT","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","6/127","234/13966",0.020043322430591,0.157792038350633,0.134587428223301,"Atp2b4/Rapgef2/Met/Ntrk3/Grm5/Fgf10",6
"CST<WT","BP","GO:0072511","divalent inorganic cation transport","8/127","372/13966",0.0203025760544161,0.159312396466086,0.135884205239911,"Atp2b4/Cacna1e/Nos1ap/Cacnb2/Chrna4/Grin2b/Slc24a4/Ryr2",8
"CST<WT","CC","GO:0016529","sarcoplasmic reticulum","3/129","64/14212",0.0203643117871791,0.0968197981460621,0.0763426646869319,"Nos1ap/Ank3/Ryr2",3
"WT<CST","BP","GO:0050432","catecholamine secretion","3/131","62/13966",0.020407410614908,0.347990714920301,0.326705365359031,"Syt2/Chga/Syt12",3
"WT<CST","BP","GO:0097755","positive regulation of blood vessel diameter","3/131","62/13966",0.020407410614908,0.347990714920301,0.326705365359031,"Gpx1/Adcyap1/Apln",3
"CST<WT","BP","GO:0044106","cellular amine metabolic process","3/127","64/13966",0.0204570812581774,0.159485788838023,0.136032098845042,"Atp2b4/Moxd1/Htr1a",3
"CST<WT","BP","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","3/127","64/13966",0.0204570812581774,0.159485788838023,0.136032098845042,"Cacna1e/Epha5/Gpr68",3
"WT<CST","MF","GO:0005520","insulin-like growth factor binding","2/130","24/13889",0.0209744357754624,0.249273102100688,0.227576874000969,"Htra4/Kazald1",2
"WT<CST","BP","GO:0031935","regulation of chromatin silencing","2/131","24/13966",0.0210590447053942,0.352963988609214,0.331374441653032,"Hist1h1e/Hist1h1c",2
"WT<CST","BP","GO:0032967","positive regulation of collagen biosynthetic process","2/131","24/13966",0.0210590447053942,0.352963988609214,0.331374441653032,"Creb3l1/Serpine1",2
"CST<WT","BP","GO:0061180","mammary gland epithelium development","3/127","65/13966",0.0213076974516913,0.162655226153529,0.138735444474313,"Fgf10/Mapk1/Ar",3
"CST<WT","BP","GO:0051668","localization within membrane","5/127","174/13966",0.0213304986920572,0.162655226153529,0.138735444474313,"Grin2b/Shisa7/Gsg1l/Glra3/Htr1a",5
"CST<WT","CC","GO:0097386","glial cell projection","2/129","25/14212",0.0213998740593794,0.0999890667257208,0.0788416412713976,"Grm5/Syt4",2
"CST<WT","BP","GO:0010460","positive regulation of heart rate","2/127","25/13966",0.0214713000900051,0.162655226153529,0.138735444474313,"Scn3b/Ryr2",2
"CST<WT","BP","GO:0023058","adaptation of signaling pathway","2/127","25/13966",0.0214713000900051,0.162655226153529,0.138735444474313,"Grm5/Ubqln2",2
"CST<WT","BP","GO:0031128","developmental induction","2/127","25/13966",0.0214713000900051,0.162655226153529,0.138735444474313,"Fgf10/Ar",2
"CST<WT","BP","GO:0045956","positive regulation of calcium ion-dependent exocytosis","2/127","25/13966",0.0214713000900051,0.162655226153529,0.138735444474313,"Syt1/Syt4",2
"CST<WT","BP","GO:0051125","regulation of actin nucleation","2/127","25/13966",0.0214713000900051,0.162655226153529,0.138735444474313,"Wasf1/Wipf2",2
"CST<WT","BP","GO:0086005","ventricular cardiac muscle cell action potential","2/127","25/13966",0.0214713000900051,0.162655226153529,0.138735444474313,"Scn3b/Ryr2",2
"CST<WT","BP","GO:1904645","response to amyloid-beta","2/127","25/13966",0.0214713000900051,0.162655226153529,0.138735444474313,"Igf1r/Grm5",2
"WT<CST","BP","GO:0090276","regulation of peptide hormone secretion","5/131","169/13966",0.0214884557280213,0.357108997310592,0.335265914971537,"Pde4c/Chga/Crhbp/Adcyap1/Apln",5
"WT<CST","BP","GO:0001936","regulation of endothelial cell proliferation","4/131","113/13966",0.0217258261351247,0.358019706310752,0.336120919153764,"Scg2/Ecm1/Apln/Tnmd",4
"CST<WT","BP","GO:0010035","response to inorganic substance","8/127","377/13966",0.0217891668464758,0.164545777219938,0.140347974539914,"Atp2b4/Met/Glra3/Ank3/Syt1/Ryr2/Mapk1/Syt4",8
"CST<WT","BP","GO:0022612","gland morphogenesis","4/127","117/13966",0.0219963410047035,0.165075344175485,0.14079966434229,"Met/Igf1r/Fgf10/Ar",4
"CST<WT","BP","GO:0042133","neurotransmitter metabolic process","4/127","117/13966",0.0219963410047035,0.165075344175485,0.14079966434229,"Atp2b4/Cd34/Moxd1/Htr1a",4
"CST<WT","MF","GO:0017080","sodium channel regulator activity","2/123","26/13889",0.0220087147073635,0.147416862662529,0.127200317375229,"Atp2b4/Scn3b",2
"CST<WT","MF","GO:0099528","G protein-coupled neurotransmitter receptor activity","2/123","26/13889",0.0220087147073635,0.147416862662529,0.127200317375229,"Chrm3/Htr1a",2
"CST<WT","BP","GO:0002444","myeloid leukocyte mediated immunity","3/127","66/13966",0.0221774887700875,0.165917920643294,0.141518333047436,"Fcer1g/Pla2g3/Lyst",3
"WT<CST","BP","GO:0015672","monovalent inorganic cation transport","8/131","367/13966",0.0223030823531735,0.359804992678892,0.337797005928974,"Kcnip3/Ank1/Slc5a5/Slc12a4/Kcng4/Slc38a3/Atp6v0c/Adcyap1",8
"CST<WT","BP","GO:0006865","amino acid transport","4/127","118/13966",0.0226125258639372,0.167788481603201,0.143113812715234,"Grin2b/Dpysl2/Slc38a2/Syt4",4
"CST<WT","BP","GO:0097305","response to alcohol","4/127","118/13966",0.0226125258639372,0.167788481603201,0.143113812715234,"Epha5/Grin2b/Igf1r/Glra3",4
"WT<CST","BP","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","2/131","25/13966",0.022751565064856,0.359804992678892,0.337797005928974,"Col27a1/Vwa1",2
"WT<CST","BP","GO:0032633","interleukin-4 production","2/131","25/13966",0.022751565064856,0.359804992678892,0.337797005928974,"Irf4/H2-T23",2
"WT<CST","BP","GO:0045815","positive regulation of gene expression, epigenetic","2/131","25/13966",0.022751565064856,0.359804992678892,0.337797005928974,"Hist1h1e/Hist1h1c",2
"WT<CST","BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/131","25/13966",0.022751565064856,0.359804992678892,0.337797005928974,"Serpine1/Gpx1",2
"CST<WT","CC","GO:0097440","apical dendrite","2/129","26/14212",0.0230473160435909,0.104395460236806,0.0823160941078717,"Grin2b/Sez6",2
"CST<WT","BP","GO:0006835","dicarboxylic acid transport","3/127","67/13966",0.023066459299929,0.167788481603201,0.143113812715234,"Grin2b/Dpysl2/Syt4",3
"CST<WT","BP","GO:0051966","regulation of synaptic transmission, glutamatergic","3/127","67/13966",0.023066459299929,0.167788481603201,0.143113812715234,"Grik3/Grm5/Syt1",3
"CST<WT","CC","GO:0016323","basolateral plasma membrane","5/129","178/14212",0.0231133860302891,0.104395460236806,0.0823160941078717,"Atp2b4/Cd34/Met/Pianp/Ank3",5
"CST<WT","BP","GO:0007271","synaptic transmission, cholinergic","2/127","26/13966",0.0231240248618774,0.167788481603201,0.143113812715234,"Chrna4/Chrm3",2
"CST<WT","BP","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","2/127","26/13966",0.0231240248618774,0.167788481603201,0.143113812715234,"Grp/Ubqln2",2
"CST<WT","BP","GO:0048566","embryonic digestive tract development","2/127","26/13966",0.0231240248618774,0.167788481603201,0.143113812715234,"Sox11/Fgf10",2
"CST<WT","BP","GO:0060571","morphogenesis of an epithelial fold","2/127","26/13966",0.0231240248618774,0.167788481603201,0.143113812715234,"Fgf10/Ar",2
"CST<WT","BP","GO:0071604","transforming growth factor beta production","2/127","26/13966",0.0231240248618774,0.167788481603201,0.143113812715234,"Cd34/Met",2
"CST<WT","BP","GO:2000311","regulation of AMPA receptor activity","2/127","26/13966",0.0231240248618774,0.167788481603201,0.143113812715234,"Shisa7/Gsg1l",2
"WT<CST","BP","GO:0008015","blood circulation","8/131","371/13966",0.0236082410823854,0.36121167615479,0.339117647599092,"Ddah1/Npy/Gpx1/Myl4/Chga/Adcyap1/Apln/Nox1",8
"WT<CST","BP","GO:0050680","negative regulation of epithelial cell proliferation","4/131","116/13966",0.0236526446794891,0.36121167615479,0.339117647599092,"Rap1gap/Ptn/Serpinf1/Tnmd",4
"WT<CST","BP","GO:0045861","negative regulation of proteolysis","6/131","236/13966",0.0238072517657226,0.36121167615479,0.339117647599092,"Ecm1/Serpine1/Gpx1/Serpinf1/Papln/Serpina3n",6
"CST<WT","BP","GO:0071322","cellular response to carbohydrate stimulus","4/127","120/13966",0.0238763087120385,0.172726809871774,0.147325919411725,"Cacna1e/Epha5/Igf1r/Gpr68",4
"CST<WT","BP","GO:0009308","amine metabolic process","3/127","68/13966",0.0239746077846057,0.17291865315304,0.147489550569021,"Atp2b4/Moxd1/Htr1a",3
"WT<CST","BP","GO:0061515","myeloid cell development","3/131","66/13966",0.0240369786135134,0.36121167615479,0.339117647599092,"Rhd/Ank1/Klf1",3
"WT<CST","BP","GO:0002792","negative regulation of peptide secretion","4/131","117/13966",0.0243172569989122,0.36121167615479,0.339117647599092,"Anxa4/Pde4c/Chga/Crhbp",4
"WT<CST","BP","GO:0001914","regulation of T cell mediated cytotoxicity","2/131","26/13966",0.0244982931813295,0.36121167615479,0.339117647599092,"H2-D1/H2-T23",2
"WT<CST","BP","GO:0033598","mammary gland epithelial cell proliferation","2/131","26/13966",0.0244982931813295,0.36121167615479,0.339117647599092,"Ccnd1/Gpx1",2
"WT<CST","BP","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","2/131","26/13966",0.0244982931813295,0.36121167615479,0.339117647599092,"Bok/Creb3l1",2
"WT<CST","BP","GO:2000272","negative regulation of signaling receptor activity","2/131","26/13966",0.0244982931813295,0.36121167615479,0.339117647599092,"Ramp3/Crhbp",2
"CST<WT","BP","GO:0003156","regulation of animal organ formation","2/127","27/13966",0.0248274458398082,0.175393891578,0.149600784933803,"Fgf10/Ar",2
"CST<WT","BP","GO:0006376","mRNA splice site selection","2/127","27/13966",0.0248274458398082,0.175393891578,0.149600784933803,"Celf2/Celf1",2
"CST<WT","BP","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","2/127","27/13966",0.0248274458398082,0.175393891578,0.149600784933803,"Met/Mapk1",2
"CST<WT","BP","GO:0048009","insulin-like growth factor receptor signaling pathway","2/127","27/13966",0.0248274458398082,0.175393891578,0.149600784933803,"Igf1r/Ar",2
"CST<WT","BP","GO:0050999","regulation of nitric-oxide synthase activity","2/127","27/13966",0.0248274458398082,0.175393891578,0.149600784933803,"Atp2b4/Agtr2",2
"CST<WT","BP","GO:0070528","protein kinase C signaling","2/127","27/13966",0.0248274458398082,0.175393891578,0.149600784933803,"Sez6l/Sez6",2
"CST<WT","BP","GO:1903859","regulation of dendrite extension","2/127","27/13966",0.0248274458398082,0.175393891578,0.149600784933803,"Syt1/Syt4",2
"CST<WT","BP","GO:0019226","transmission of nerve impulse","3/127","69/13966",0.0249019277516162,0.175405684074981,0.14961084324763,"Cacna1e/Ntrk3/Ank3",3
"WT<CST","BP","GO:0006865","amino acid transport","4/131","118/13966",0.0249931040097887,0.365757290770116,0.343385223198118,"Bdnf/Slc7a10/Slc38a3/Nfkbie",4
"CST<WT","MF","GO:0005509","calcium ion binding","9/123","475/13889",0.0252382785968916,0.162610691072565,0.14031048510635,"Myl1/Cacna1e/Pclo/Caln1/Syt1/Ryr2/Matn2/Syt4/Pcdh19",9
"CST<WT","MF","GO:0001965","G-protein alpha-subunit binding","2/123","28/13889",0.0253062942409965,0.162610691072565,0.14031048510635,"Igf1r/Htr1a",2
"CST<WT","MF","GO:0044325","ion channel binding","4/123","126/13889",0.0256512639438413,0.162610691072565,0.14031048510635,"Cntnap2/Scn3b/Ank3/Fhl1",4
"CST<WT","CC","GO:0099061","integral component of postsynaptic density membrane","3/129","70/14212",0.0257326769262419,0.11432058109855,0.0901420779297172,"Grin2b/Gsg1l/Chrm3",3
"CST<WT","BP","GO:0001678","cellular glucose homeostasis","4/127","123/13966",0.0258510528382988,0.181560309875982,0.154860380973943,"Cacna1e/Epha5/Igf1r/Gpr68",4
"WT<CST","BP","GO:0071277","cellular response to calcium ion","3/131","68/13966",0.0259742028919852,0.371011038501941,0.348317617939233,"Syt2/Crhbp/Syt12",3
